BookAbbrev	Chapter:Verse	Annotation	Source
Sg	2:7	He for the weakes sake permitteth her not to be molested, til she be prepared to suffer with patience.	scan-pdf
Sg	2:8	The Church praising Christ reciteth secure vnder his protection.	scan-pdf
Sg	2:15	She feeling Christs assistance, confesseth, and preacheth boldly his Gospel and truth against al Pagans and Heretikes. Who though he shew not himselfe visibly, yet encourageth her to approch vnto him: commandeth his pastours to destroy heresies. And so she reposeth in him.	scan-pdf
Sg	3:1	The Church finding Christ not in darke ignorance nor in philosophie, but by his reueiling himselfe to her, holdeth him for euer: even til the Iewes shal at last also find him.	scan-pdf
Sg	3:6	The Church of Christ admireth her owne conversion from Gentilitie, now ful of good Workes.	scan-pdf
Sg	3:11	She also professeth that the ascending to eternal rest, is by fighting manfully, in observing the ten commandements, in the six dayes of this life: even to bloud, if neede be; which is the highest degree of charitie. And inuiteth al other to come vnto Christ, who in the flesh which he tooke of his mother, was crowned in heauen after his passion.	scan-pdf
Sg	4:1	Christ againe praiseth the beautie of his Church. Sincere and simple intention. Al her temporal occupations directed to Gods glorie.	scan-pdf
Sg	4:3	Pastours who like nurces give bread of good doctrine to litle ones.	scan-pdf
Sg	4:5	Faith and good workes.	scan-pdf
Sg	4:6	Preaching Christs passion.	scan-pdf
Sg	4:7	And not ashamed to professe Christ crucified.	scan-pdf
Sg	4:9	Administration of Sacraments whereby the Church, Christs mystical bodie, is ioyned to him her head, which is an inexpugnable fortresse.	scan-pdf
Sg	4:12	Christ dwelleth in mortified, and devout minds. The Church triumphant is without spot, and everie particular soule entring into heauen; the B. Virgin Mother was also in this life alwayes Immaculate. Al tentations, whether they be in manifest crueltie, or in flatering subteltie, make constant soules more gratefull to God.	scan-pdf
Sg	4:15	Both Iewes and Gentils are fed with the principles of Christian doctrine.	scan-pdf
Sg	5:1	The spouse condescending to Gods wil, is wel content to suffer perfection. Christ againe sheweth his good liking in his spouses patience: and willeth the glorious Saints to congratulate with the patient.	scan-pdf
Sg	5:6	The spouse desireth to rest in meditation: and is urged by Christs owne example working for al mankind.	scan-pdf
Sg	5:16	As the joy of the blessed, so contrariwise the miserie of the damned is marvelous great, and for ever unchangeable.	scan-pdf
Sg	6:1	The Church teacheth her children that Christ is delighted with the lilies, and godlie desires, and fruitful workes of the faithful.	scan-pdf
Sg	6:3	Christ againe commendeth his Church.	scan-pdf
Sg	6:4	The more anie contemplate Gods Maiestie, the better they perceiue that he is incomprehensible. Manie true pastours, more hyrelings, that also preach truth, but for temporal commoditie. And innumerable faithful soules in the Church. Al which are but one bodie in vnitie of faith.	scan-pdf
Sg	6:9	The voice of the old Synagogue, admiring the beautie of Christs Church.	scan-pdf
Sg	6:12	The Church of Christ exhorteth the Synagogue of the Iewes to returne to Christ.	scan-pdf
Sg	7:1	Christ interposeth his commendation of the Iewes, who at last shal returne to him with great feruour of faith and devotion.	scan-pdf
Sg	7:3	And so iointly praiseth his Church consisting of both peoples.	scan-pdf
Sg	7:6	The Church as it were taking the word out of Christs mouth whiles he praised her, she returned al the praise to him.	scan-pdf
Sg	7:11	Praying him to come and fille her with himselfe.	scan-pdf
Sg	7:13	Acknowledging him to be the only Sauiour of both old and new testament.	scan-pdf
Sg	8:1	The Synagogue professeth her prayer, desiring Christs Incarnation.	scan-pdf
Sg	8:4	Christ admonisheth worldlie men not to molest those that serue him; in contemplation, and other spiritual vertues.	scan-pdf
Sg	8:5	Angels and other Saints of the triumphant Church admire the beautie of the Gentiles converted: which is also understood of everie holie soule ascending from this world into heauen: And more singularly of the most glorious Virgin Mother of God.	scan-pdf
Sg	8:7	The Synagogue of the Iewes was corrupt vnder the tree of Christs Crosse, when they cried: Crucifie him, Crucifie him. Christ againe sheweth his affection towards his Church of the Gentiles: calling her his owne sister, and the Synagogues sister, promising and bestowing on her manie excellent benefits. The Church of Gentiles reioyceth in the strong defence, wherwith her Sauiour hath established her. Christ sheweth that together with the pastors, himself especially hath care of his Church, alwayes assisting the visible gouernors therof with his inuisible grace. The whole Church militant wel contented, yea desiring Christs Ascension into heauen, for the good of al that here serue him, prayeth him, from thence to send aboundance of his grace.	scan-pdf
Wis	1:3	Mortal sinnes are not only committed in deeds and wordes, but also in thoughts.	scan-pdf
Wis	1:6	He that maliciously curseth is cursed of God.	scan-pdf
Wis	1:11	Be not cause of your owne eternall death.	scan-pdf
Wis	1:12	Desperate death delivereth not the wicked from calamities.	scan-pdf
Wis	1:15	Neither are damned whiles they are in this life.	scan-pdf
Wis	1:16	But sinners not repenting bring eternall death to themselves.	scan-pdf
Wis	2:1	Carnal men thinking the soule to be mortall doe commit al manner of sinnes.	scan-pdf
Wis	2:6	Of infidelity touching paine or reward after death proceede al disorders in life.	scan-pdf
Wis	2:12	An evident prophecie of the Iewes malice persecuting our Saviour, fulfilled by the chief Priestes, Scribes, and Ancients.	scan-pdf
Wis	2:19	Want of belieuing diuine Mysteries.	scan-pdf
Wis	3:1	Temporal death of the iust is the way to eternall life.	scan-pdf
Wis	3:2	For albeit Martyrs seeme in the eyes of the vnwise to dye or to be extinguished, they passe into eternall, and vnspeakeable glorie.	scan-pdf
Wis	3:10	Literall sinne is cause of dissolute life, and of hatred against the good.	scan-pdf
Wis	4:1	Chastitie of the bodie is a singular great vertue, and spiritual chastitie of true faith and religion is greater.	scan-pdf
Wis	4:7	When the iust dieth it is profitable for him: and dying yong his immaculate life is more commendable then old age in the wicked.	scan-pdf
Wis	4:11	He was taken away.) By this place S. Augustin proueth that such as died in good state, might haue fallen into wickednes, if they had liued longer: and therefore it was a benefit to them to dye sooner. And that it is neuertheles certaine; that God both knew the possibilitie that such might, yea would haue sinned, if they had liued longer, and also knew that they should die sooner, and so escape that danger. Which assured foreknowledge of al things that shal be, or may be, standeth wel with mans free-wil: against certaine that inclined to Pelagianisme, attributing too much to mans free-wil, and detracting from Gods foreknowledge and prouidence. li. 1. de Predest. Sanct. ch. 14.	scan-pdf
Wis	5:1	Wicked men in their false conceit iudge the trauels of the iust to be vaine and fruitles. Repentance of the damned is only for the losse and paine whereinto they are fallen, not of loue towards God. The damned shal be without excuse, vtterly confounded in their owne consciences.	scan-pdf
Wis	5:16	As the joy of the blessed, so contrariwise the miserie of the damned is marvelous great, and for ever unchangeable.	scan-pdf
Wis	6:1	Al power is from God: and therfore to be respected, though the magistrates sometimes abuse their authoritie.	scan-pdf
Wis	6:7	As everie ones charge is more or lesse, so his account is easier or harder, and the punishment (if he offend) finallie or greater.	scan-pdf
Wis	6:18	Wisdom is attained by this gradation: from first to last, a resolute desire ioyneth faithful soules to God.	scan-pdf
Wis	7:7	Salomon praised for wisdom, and obtained it by prayer.	scan-pdf
Wis	7:12	God first gaue him grace to desire wisdom before al other things.	scan-pdf
Wis	7:17	Salomon was a most excellent Philosopher.	scan-pdf
Wis	7:22	Proper Epithetons of the spirit of wisdom.	scan-pdf
Wis	7:25	See the Annotation Prouerb 1. v. 2. (Wisdom is a vapour of the power of God, and a certaine sincere emanation of the glorie of God omnipotent.)	scan-pdf
Wis	8:1	God, the increated wisdom is infinite, and wisdom created is also most excellent amongst Gods guifts.	scan-pdf
Wis	8:9	Of Salomons wisdom, riches, glorie, and renowned fame, not only the bookes of Kings and Paralipomenon, but also our Saviour doth witnes.	scan-pdf
Wis	8:14	It is not certaine that Salomon hath immortal glorie, but rather by immortalitie is here understood that his glorious fame remaineth to the end of this world.	scan-pdf
Wis	8:19	Neuertheles wisdom of her part giueth life and glorie euerlasting, to al that perseuer to the end of this life.	scan-pdf
Wis	8:20	It is certaine that Salomon was sometime innocent and holie, but was peruerted by women.	scan-pdf
Wis	9:7	Here againe it is euident, that the Author reporteth Salomons speaches.	scan-pdf
Wis	9:8	Wisdom increated is with God, yea is God himselfe.	scan-pdf
Wis	9:11	Wisdom which is giuen to men proceedeth from God.	scan-pdf
Wis	9:13	Mans wisdom without special wisdom from God is not sufficient to gouerne our selues, much lesse others.	scan-pdf
Wis	10:1	Adam. By this it is certaine that our first parent Adam truly repented, and had remission of his sinne.	scan-pdf
Wis	10:4	Noe.	scan-pdf
Wis	10:5	Abraham. Lot. In al trees about Sodom there is only shew of fruit, which when it is touched falleth into dust.	scan-pdf
Wis	10:8	Lots wife: an example of inconstancie.	scan-pdf
Wis	10:10	Iacob.	scan-pdf
Wis	10:13	Ioseph.	scan-pdf
Wis	10:15	Gods peculiar people.	scan-pdf
Wis	11:3	The Amalachites.	scan-pdf
Wis	11:9	When the Israelites wanted water God gaue them abundance out of rockes. But turned the Aegyptians waters into bloud.	scan-pdf
Wis	11:10	After affliction the benefit of peace is more grateful. Moyses was reiected when he iudged betweene his brethren, but was afterwards the deliverer of the whole people.	scan-pdf
Wis	11:17	Aegyptians serving beasts for Gods, were plagued by frogges, siniphes, flies, and locusts.	scan-pdf
Wis	11:24	God made no creature euil, as the Manichees foolishly imagined, neither is there any God but one, who alone created al things.	scan-pdf
Wis	12:5	From the land of Iurie, called sacred, because God was there rightly served in the old testament, and mans redemption was wrought there by Christ.	scan-pdf
Wis	12:10	By custome malice became as it were natural, after that nature was corrupted.	scan-pdf
Wis	12:18	Gods power being Almightie is only limited by his wil.	scan-pdf
Wis	12:24	Serpents, hares, moles, and like beastes, which seeme not only superfluous in the world, but also hurtful, yet were esteemed as Gods.	scan-pdf
Wis	12:27	Knowing him to be the only true God, by whom they saw their false Gods destroyed, yet they did not serve him as God.	scan-pdf
Wis	13:1	They could not understand him.) Philosophers discussing the nature of manie creatures, saw that euerie creature proceeded of some other thing, and so there must needs be one beginning of al, absolute of it-selfe, neither proceeding nor depending of an other, nor a limited substance. Whom some Philosophers, by such discourse found, and knew in general, and sometimes confessed, but did not honour him as God, and therefore were inexcusable, as S. Paule concludeth against them.	scan-pdf
Wis	14:1	Great madnes to invocate a woodden idol more base and commonly more corruptible then the wood of a shippe. As the Israelites went through the red sea.	scan-pdf
Wis	14:6	The author prophetically alludeth to the wood of the Crosse, on which our Saviour redeemed mankind.	scan-pdf
Wis	14:10	From whose death proceedeth mans iustification.	scan-pdf
Wis	14:12	Invention of Idols brought spiritual fornication, and corruption of manners.	scan-pdf
Wis	14:15	The father made vnto himself the image of his sonne.) Caluin here chargeth this booke with errour, in affirming that idolatrie began by superficiously honouring images of the dead. Against which he alleadgeth that Labans idols, and others more ancient, were before anie images of dead men were honoured. But he argueth vpon a false ground. For Labans idols were images, as the Hebrew word Theraphim signifieth. It is also certaine that Ninus King of the Assyrians, long before Laban, yea before Abraham, set vp the image of his Father Belus to be publikly honoured by the people, as S. Cyril sheweth. Likewise S. Cyprian, S. Chrysostom, and Egesippus testifie, that the making of mens images in memorie of the dead, was the occasion and beginning of idolatrie.	scan-pdf
Wis	15:8	Of the divers sorts of idols and idolaters. Idolaters having forsaken and forgot the only true God, become slaves to shameful passions.	scan-pdf
Wis	15:17	Some idolaters worshipped brute beasts for Gods, as being senseless images: but all are abominable.	scan-pdf
Wis	16:1	The Aegyptians were plagued for their idolatry. And that by beasts, because they worshipped beasts for Gods: and by death of their first-begotten, for their cruelty against Gods people. God punished his owne people as a father, for their amendment.	scan-pdf
Wis	16:5	The brazen serpent not by any virtue inherent, but as a sign of Gods favour, was the means of curing the people.	scan-pdf
Wis	16:17	With the plague of hail there was also fire mixed, which destroyed the profitable cattle.	scan-pdf
Wis	16:19	But burnt not other beasts, that plagued the Aegyptians. Hail did not extinguish the fire, by Gods power above nature.	scan-pdf
Wis	16:20	See the miracles of Manna, Annot. Exod. 16.	scan-pdf
Wis	17:2	Literally the Aegyptians had darkness three dayes together. Morally they and other gentiles were in darkness without faith in God, til Christs Resurrection the third day.	scan-pdf
Wis	17:10	A troubled conscience is always presuming cruel things.	scan-pdf
Wis	17:19	This signified the conversion of all nations to Christ.	scan-pdf
Wis	18:1	The Church is called holie, because it professeth holines, and hath alwayes some holie men, and without the Church there is no sanctitie.	scan-pdf
Wis	18:5	When the Aegyptians drowned the Hebrewes children, Moyses was saved, and appointed to guide the Israelites, when the Aegyptians were drowned.	scan-pdf
Wis	18:13	A prophecie of Christ, coming when things being incredible because of the inchantments, then first when there was destruction of the first-begotten, they promised to be the people of God.	scan-pdf
Wis	18:20	An other example of difference in Gods punishing his people for their amendment, and of the obstinate vnto their ruine.	scan-pdf
Wis	19:1	God foreseeing the Aegyptians malice, permitted them to persecute his people, but was no way the cause nor authour of their sinne.	scan-pdf
Wis	19:13	The Amorhites refused to grant them passage. The Aegyptians brought them into servitude.	scan-pdf
Wis	19:17	God changing the natural properties of elements, by that wrought iustice on sinners.	scan-pdf
Sir	1:1	Mans wisdom is not able to comprehend the works of God.	scan-pdf
Sir	1:4	Eternal glory is the fruit of the fear of our Lord: this one virtue fulfilleth al, but it is the beginning, grounded in true faith, and bringeth forth other vertues, divine gifts, with the fruits of the Holy Ghost, and a ioyful crowne in the end.	scan-pdf
Sir	1:33	Men drowned in sinne thinke the service of God a most tedious and loathsome thing.	scan-pdf
Sir	2:1	Desire not to dye that thou maist thereby be covered from worldlie miseries, for that is a desperate desire, but haue patience.	scan-pdf
Sir	2:7	As vertues are to be rewarded: so al sinnes shal be punished.	scan-pdf
Sir	2:14	Constancie in good purpose meriteth the promised peace, and iust reward.	scan-pdf
Sir	3:1	The progenie of Gods children bring forth the fruit of obedience and loue. Honour and estimation of parents is the chiefest obligation that man hath towards his neighbour, and the first after his dutie to God.	scan-pdf
Sir	3:14	Almes given, or prayer made, or sacrifice offered for parents, doth merite reward at Gods hand.	scan-pdf
Sir	3:20	Al greatnes in men proceeding from God, bindeth them so much the more to humilitie, which vertue God most specially loueth: that so they may shew gratitude for his benefites.	scan-pdf
Sir	3:27	Those that dare liue in sinful state, tempting God euen to the last houre, commonly perish therein.	scan-pdf
Sir	4:5	Give not occasion by thy hard dealing with the poore, that they curse thee; for if thou give cause, God who is their protectour, wil revenge them against thee.	scan-pdf
Sir	4:17	They that follow wisdom shal be safe.	scan-pdf
Sir	4:24	Through shamefastnes to yeald vnto sinne, or not to reproue sinne, is vicious.	scan-pdf
Sir	4:30	But to be ashamed, and to abhorre sinne is very good and necessarie.	scan-pdf
Sir	4:33	Al men are bound to say the truth at convenient times, and euer bound to avoide vntruths. Everie one is bound rather to loose his life, then to doe against iustice, or to denie the truth.	scan-pdf
Sir	5:4	After that sinne is forgiven there remaineth oftentimes punishment for satisfaction.	scan-pdf
Ps	1:1	They are happy (in hope) that decline from euil. Hebrewe stile here mentioneth first the lesse euil and the greatest last: He is most happie that hath not sat, that is, hath not settled himself in wickednes, nor finally persisted obstinat: more happie, that hath not stood, not anie notable time continued in sinne: and most happie, that hath not gone, not giuen anie consent at al to euil suggestions.	scan-pdf
Ps	1:3	Iustice consisteth in fleeing euil and doing good: the wil desiring and diligently endeuouring to walke in the way of vertue and law of God. Which is true iustice, and right forme of good life, proposed in this Psalme, for attayning eternal beatitude.	scan-pdf
Ps	2:2	Kings and Princes against Christ. When Christ and his Apostles preached the Ghospel, both Iewes and Gentiles, with their Princes, Kings, and Emperours most furiously resisted, but al in vaine. For they could not hinder the wil and power of God. But the more they persecuted, the more was increased the zeale and number of Christians. Persecution cannot hinder the glorie of Christ.	scan-pdf
Ps	2:8	The Gentiles thine inheritance. By this promise of God to Christ, S. Augustine conuinced the Donatists, and in them the Protestants, that say the Church of Christ is failed and become smal or inuisible: as though Christ the Sonne of God could sometimes lose his inheritance, which is the Catholike Church, gathered of the Gentiles, and his possession extended to the ends of the earth.	scan-pdf
Ps	2:9	Thou shalt rule them in a rod of yron. If a potters vessel be broken whiles it is soft, it may easily be repayred, but after it is hard, it can not. So sinners are more easily restored to grace shortly repenting, then long obdurate. And that which is possible to man, is possible to God. For as clay in the potters hand, feare you in my hand, faith our Lord, Ier. 18. Also afterward Kings and Emperours belieued in Christ. Princes are not enemies to Christianitie: but are enemies to heretikes, the rebelles of Christ and his Church.	scan-pdf
Ps	3:1	Pfalme of Dauid. All Interpreters agreeably teach that King Dauid made not the titles of the Psalmes. Neuerthelesse they are authentical, as indited by the Holie Ghost. The third Psalme is called the Psalme of Dauid, not because he is the onely authour thereof, for he is also authour of the former, where his name is not expressed, but because it treateth particularly and literally of him.	scan-pdf
Ps	3:6	King Dauid by his sleeping in persecution, and his resting and deliuerie from his persecutours, prefigured Christs Death, Burial and Resurrection. As appeareth, Ioan. 2. v. 22, where the Euangelist faith that after Christs Resurrection his disciples belieued the Scripture: for otherwise the old Testament doth not so expresly declare such Mysteries as the Ghospel doth, but one thing in the proper and grammatical signification of the words, and an other thing in shadowes and figures, and both literal.	scan-pdf
Ps	4:5	Iust anger is good and necessarie against sinne, but then is most need to beware not to exceede in passion. Haue therefore a continual purpose neuer to sinne. Euil cogitations: bewaile and repent before you sleepe.	scan-pdf
Ps	4:6	Not only external but most especially internal sacrifice of iustice and obseruation of Gods commandements is most necessarie. The solide rewards are promised by God.	scan-pdf
Ps	4:7	Reason and grace are freely giuen to man, whereby he may know that God wil reward the iust.	scan-pdf
Ps	5:5	Not a God that wil iniquity: Seeing God wil not iniquity as these words testify in plaine termes, it followeth necessarily that he is not authour nor cause of anie sinne. For God doth nothing contrarie to his owne wil. But he hateth iniquity, and in respect thereof hateth al that worke iniquities, as the authours of iniquity; though he loueth them as his creatures, and of his part requireth their saluation.	scan-pdf
Ps	6:2	By fury is signified diuine iustice, irreuocably condemning the wicked to eternall damnation: by wrath, Gods fatherly chastisement correcting sinners whom he saueth. Whereupon S. Gregorie teacheth that the faithful soule not only feareth fury, but also wrath: because after the death of the flesh some are deputed to eternal torments, some passe to life through the fire of purgation. Which doctrine the same holy Father confirmeth by the iudgement of S. Augustine more ancient, who likewise affirmeth that those which haue not laid Christ their foundation are rebuked in fury: and those which vpon right foundation haue built vpon it, wood, hay, stubble, are chastised in wrath, because they are brought to rest of beatitude, but purged by fire.	scan-pdf
Ps	6:4	For the Octaue: Literally it seemeth that the Psalmes which haue For the Octaue in their titles, were to be sung on an instrument of eight strings. But propheticaly S. Augustine and others expound it to perteine to the Resurrection in the end of this world. So Dauid and al penitent sinners bewaile their sinnes and doe penance in this life, for the octaue, that is for the world to come.	scan-pdf
Ps	8:1	Preffes. Most Hebrew Doctors say the word Gittith may either signifie the place where this Psalme was made, or the musicall instrument on which it was sung. But most Christian Doctors expound it literally of Christs Passion, who was stretched on the Crosse, and al his sacred bloud pressed and drawne out of his bodie. Which Metaphor Isaias also vseth, demanding of Christ: Why is thy clothing redde, and thy garments as theirs that tread in the wine preffes? Morally it signifieth the trauels of the Church militant: patience and fortitude in afflictions, whereby the good are purified.	scan-pdf
Ps	9:21	Sela. The Septuagint, Theodotion, and Symmachus translate Diapsalma, that is, change of metre or rest in musike. Aquila, whom Ierome rather approueth, translateth into English it seemeth to most Interpreters to be added as a note to stirre vp attention. It occurreth often not onely in the end of Psalmes but also in other places. Maketh no argument that this Psalme should be diuided into two.	scan-pdf
Ps	10:1	Vnto the end. S. Augustine applieth it to heretikes, persuading Catholikes to repaire vnto their separate congregation, falsely calling it the mountaine. Perfecutors vsing all rigour and force subtly pretend other causes against the innocent to destroy them. It is the manner of perfecutors, and especially of heretikes, to destroy and pull downe that others haue built.	scan-pdf
Ps	10:5	Though God seeme to winke or sleepe, yet his prouidence still watcheth and obserueth all mens actions. God examineth the iust and the impious: but he that loueth iniquity hateth his owne soule. Continuance in sinne bringeth damnation to the soule.	scan-pdf
Ps	12:1	Not one. S. Paul by this place and the like (Isa. 50. v. 7.) confirmeth his doctrine (Rom. 3.) that both Iewes and Gentiles, meaning all mankind, were in that state, that none, no not one, without the grace of Christ, were iust, nor could be iustified nor saued by the law of Nature nor of Moyfes. Which proueth the necessitie of faith. But neither that only faith iustifieth, nor that the iustest are still wicked, as Caluin and Beza falsely expound these Scriptures. For the Prophets and S. Paul speake of men before they be iustified, teaching that all mankind was once in sinne, and none could be iustified but by Christ.	scan-pdf
Ps	14:2	He that dwelleth. Whereas this or any other place of holy Scripture attributeth saluation to certaine good workes, neither faith nor other workes are thereby excluded, but presupposed as no lesse necessarie then those which are mentioned. Especially faith is always requisite, without which it is impossible to please God, and other vertues either in practise, or in purpose and preparation of mind, when and where occasion requireth.	scan-pdf
Ps	14:5	Shall not be moued for euer. All states of this world are mutable, and only eternall felicitie in heauen shall continue for euer. Therefore this Psalme cannot be vnderstood of the Tabernacle nor Temple of the old Testament, which were but figures of eternall glorie. But if so much puritie was then requisite, much more all sinceritie and great sanctitie are necessarie for entrance into heauen.	scan-pdf
Ps	15:1	Stylographia signifieth a thing most worthie to be noted, to wit, Christ crucified: and most worthie of the Prophets consideration. Christ as man did often pray, as appeareth in the Ghospel.	scan-pdf
Ps	15:5	Our Lord the portion of mine inheritance. Christ, whom the Iewes expected as an earthly conquerour, was indeed King of Israel. Though he answered that his Kingdom was not of this world (that is, the possession and vse thereof), yet Pilate by Gods prouidence wrote the title. Christs chiefe inheritance and reward of his merits is God himself: which is also the onely true and perfect inheritance of all Christs seruants, wherefore Clergymen more particularly professe the same.	scan-pdf
Ps	15:10	Thou wilt not leaue my soule in hell: in Limbo Patrum. Christ his body corrupted not in the graue. Death and resurrection is the way to life. Perfect glorie consisteth in seeing God.	scan-pdf
Ps	21:1	For the morning enterprise. In respect of the end for which Christ suffered, this Psalme is intitled: for the morning enterprise, that is, for Christs glorious Resurrection and other effects of his Passion. Which holy Dauid by the spirit of Prophecie so describeth here long before with diuers particular circumstances, as the Euangelists haue since historically recorded, that it may not vafily be called, The Passion of Iesus Christ according to Dauid.	scan-pdf
Ps	21:3	Thou wilt not heare. Our Sauiour seeing his most terrible death imminent, prayed conditionally if it pleased his heauenly Father to haue the same remoued from him, and was not heard, as the Psalmist here prophecieth. The principal reason was because God of his diuine charitie had decreed that mankind should be redeemed by this death of his Sonne. Christ also himself of his excellent charitie consented hereunto. His absolute prayers were always heard. Another cause why Christ was not deliuered from violent death, as many holy persons were, was for example to Christians, whom God will haue to suffer temporal afflictions and death for the glorie of life euerlasting.	scan-pdf
Ps	21:18	The Iewes haue corrupted this place in the Hebrew text of some editions, reading caari which signifieth as a lion, without all coherence of the sense, for caaru they digged or pierced: to auoid so plaine a prophecie of nayling Christs hands and feete to the Crosse.	scan-pdf
Ps	21:23	I will declare thy name to my brethren. Here it is euident that this Psalme is of Christ, not of Dauid, by S. Pauls allegation (Heb. 2. v. 11-12.) saying: He that sanctifieth and they that are sanctified are all of one. For which cause he is not ashamed to call them brethren, saying: I will declare thy name to my brethren.	scan-pdf
Ps	25:5	I haue hated the Church of the malignant. Holy Dauid forced by reason of persecution to dwell amongst Infidels the Philistines, lamented how great affliction it was to him to be cast out, that he could not dwell in the inheritance of our Lord where God was rightly serued. His zeale was such that he hated the Church of the malignant, that is, the congregations of all miscreants: and his immaculate religious puritie was so perfect that he would not so much as in external shew conforme his actions to theirs in matters of religion, nor yeeld his bodily presence in their conuenticles. Instructing vs Christians that we must both hate the Church or congregations of the malignant, to wit, of Paynims, Iewes, Turkes and Heretikes, and not sit nor personally be present with them in the exercise of their false pretended religions.	scan-pdf
Ps	28:1	The consecration of the tabernacle. The Septuagint Interpreters testifie by adding this title that King Dauid made this Psalme when the Arke of God was brought into the tabernacle which he had pitched for it in Sion. Herein he saw by propheticall spirit and vttereth other farre greater mysteries and more excellent benefits brought into the world by Christ and preached by him and his Apostles. Bring to our Lord glory and honour: bring to our Lord glory vnto his name: adore ye our Lord in his holy court, that is, in his holy Catholike Church.	scan-pdf
Ps	31:1	Vnderstanding. When Dauid had sinned and some-while neglected to confesse his fault, Gods mercie by affliction made him to vnderstand his owne estate, who then repenting, confessing and sorrowing for his sinnes, made this Psalme. It giueth vs also to vnderstand, as S. Augustine teacheth, that we must neither trust in our owne merits, nor presume to escape punishment of sinne. The first vnderstanding or lesson must be to know thy selfe to be a sinner. The next is that when with faith thou beginnest to worke well by loue, thou attribute not this to thyne owne strength but to the grace of God.	scan-pdf
Ps	31:2	Blessed are they whose sinnes are couered, not imputed. Caluin and his complices gaine by reason of these holy words, denying that sinnes are truly taken away but onely couered, and still remaine in the elect. Which sense would make this Scripture contrarie to other places: Isaie 6. Thyne iniquitie shall be taken away and thy sinne shall be cleansed. Ioan. 1. The lambe of God which taketh away the sinnes of the world. Acts 3. Be penitent and conuert, that your sinnes may be put out. As S. Ierome explicateth: Sinnes are so couered by baptisme and penance that they are not to be reuealed in the day of iudgement, nor imputed to him that diligently purgeth himselfe in this world or by martyrdom. S. Augustine: Sinnes are couered, are wholly couered, are abolished.	scan-pdf
Ps	33:1	He changed his countenance. S. Augustine by holy Dauids changing of his countenance, and by changing the King of Geth his name (who in the booke of Kings is called Achis and here Abimelech) gathereth that here is an hidden and great Mysterie. Dauid killing Goliath, so Christ killing the diuel; and humility in Christs members killing pride are persecuted by the wicked. For Christ was both to the ruine and Resurrection of many. He changed Sacrifice and Priesthood. The Sacrifice of Aaron is taken away, and the Sacrifice according to the order of Melchisedech began to be. The word was made flesh and dwelt in vs.	scan-pdf
Ps	39:7	Sacrifice and oblation thou wouldst not: but ears thou hast pierced to me. No sacrifice of the old Testament sufficed to satisfie Gods iustice for the sinne of man. Christ by the eare of obedience performed the redemption of man by his death, as was determined from eternity. S. Paul for these (ears) faith (body). Christ by himself and by others preached the Ghospel of saluation.	scan-pdf
Ps	39:10	I haue declared thy iustice in the great Church. In the greatest and wisest congregations of this world Christ concealeth not his mercie and truth. So himself professed before Annas, Caiphas, Pilate and their counsels. Saint Paul preached Christ at Athens and in many nations, and so the other Apostles.	scan-pdf
Ps	44:7	Thy throne, O God, for euer and euer. Seeing S. Paul (Heb. 1. v. 8.) affirmeth expressly that these words are spoken of the Sonne of God, Christ our Sauiour, and thereby proueth his excellencie aboue Angels: Iohn Caluin is wonderfull bold to auouch that in the simple and proper sense, Dauid spake of his sonne Salomon and the daughter of Pharao, as if that were the literal sense, and S. Paul only expounded it mystically. But the solemne preface in the two first verses importeth farre greater things then agree to any terrestrial King. This excellent beautie described aboue the sonnes of men can not be verified of Salomon. As for Salomons wisdom, he perseuered not therein, and so he was not blessed for euer.	scan-pdf
Ps	50:5	When Nathan came to Dauid. As Nathan denouncing to Dauid that our Lord had (vpon his repentance and confession) taken away his sinne, added neuerthelesse that because he had made the enemies of God to blaspheme, his sonne should die: so Dauid knowing that more was required than only confession, for that more remission was needful, made this Psalme. We must neither trust in our owne merits nor presume to escape all punishment of sinne. Confession remoueth guilt but temporal punishment may yet remaine.	scan-pdf
Ps	64:12	God wil blesse the crowne of the yeare of his benignity. Vnder the Allegorie of the land of Iurie, whereunto the people of God were to be restored after their captiuitie in Babylon, the Psalmist prophecieth greater things, then can be verified of the temporal state of the Iewes: that the militant Church shall still be blessed from the beginning to the end, yelding expected fruits, and all the iust that perseuer to the end of their liues shall receiue most happie and glorious rewards of their labours. God of his owne benignitie, without mans former desert, giueth grace, and in the end for merite following, giueth a crowne of glorie.	scan-pdf
Ps	65:1	Canticle of resurrection. Mystical resurrection: Gentiles succeeding in place of the Iewes. Make ye iubilation to God all the earth: shew your internal ioy by external words and deeds.	scan-pdf
Ps	68:16	The mountaine of God. For better discerning the true Church from other congregations, the Prophet describeth certaine properties thereof: he calleth it a mountaine, because it is most visible to all men. Secondly, a fat mountaine, replenished with all vertues and gifts of the Holy Ghost, whereof it is called Holy. Thirdly, it is curdled or consolidated in vnitie of faith and Religion. Fourthly, it is the Congregation wherein God alwayes remaineth euen to the end for euer, which sheweth that the Church neuer faileth nor erreth in doctrine: God still dwelling therein, and consequently conserueth it from errour in doctrine. As for other congregations, it is certaine and euident that they are not the Church of God, because they are not curdled, that is not vnited, in the same points of faith, but only in negatiue points and in general opposition against the Catholike Church, and among themselues notoriously disagreeing and diuided.	scan-pdf
